Year_Birth,Income,Purchases,Is_Alone,Children,Is_Parent,Offers
1977,74985.0,1869,False,0,False,0
1987,67430.0,1364,False,0,False,0
1965,46891.0,183,False,1,True,0
1956,62058.0,450,False,1,True,0
1979,72063.0,758,False,1,True,0
1951,78939.0,1507,False,0,False,0
1965,42720.0,654,True,2,True,0
1972,33622.0,81,False,2,True,0
1957,6835.0,137,False,1,True,0
1953,41452.0,16,False,2,True,0
1965,40760.0,93,True,1,True,0
1958,74250.0,1158,False,0,False,0
1955,51124.0,43,True,2,True,0
1971,72258.0,1525,True,1,True,0
1974,71466.0,1230,True,0,False,0
1976,36283.0,29,False,2,True,0
1970,20587.0,25,True,1,True,0
1972,30467.0,24,False,1,True,0
1972,31590.0,38,False,1,True,0
1986,20425.0,57,False,1,True,0
1960,17144.0,47,False,2,True,0
1968,42564.0,813,True,1,True,1
1978,43783.0,629,False,1,True,1
1976,40780.0,377,True,1,True,0
1945,62847.0,1612,False,0,False,0
1957,82017.0,729,False,0,False,3
1950,16813.0,50,True,0,False,1
1978,51267.0,270,False,2,True,0
1961,46524.0,177,True,1,True,0
1962,45183.0,315,True,0,False,1
1954,70421.0,767,False,1,True,0
1965,60161.0,1071,True,1,True,0
1973,73926.0,1580,False,0,False,0
1968,19329.0,60,False,1,True,0
1970,61872.0,573,False,1,True,0
1956,46984.0,41,True,2,True,0
1951,34838.0,170,False,2,True,0
1944,82716.0,1167,True,0,False,0
1958,48192.0,1526,False,0,False,3
1976,49681.0,458,False,2,True,0
1971,56850.0,63,False,1,True,0
1957,55267.0,405,False,1,True,0
1972,59666.0,1027,False,2,True,1
1972,72504.0,1478,True,1,True,0
1981,26872.0,72,False,0,False,0
1972,21359.0,48,True,1,True,0
1975,73170.0,726,True,0,False,0
1955,52750.0,860,False,1,True,0
1986,91820.0,1497,False,0,False,0
1970,65968.0,495,False,1,True,0
1976,30772.0,20,False,2,True,0
1954,22507.0,570,True,0,False,0
1972,65685.0,769,False,1,True,0
1978,25804.0,55,False,1,True,0
1980,76412.0,1808,True,0,False,2
1972,22063.0,55,False,1,True,0
1961,57091.0,577,True,0,False,1
1963,22419.0,162,False,0,False,0
1959,87771.0,1957,False,1,True,4
1959,78353.0,1576,True,1,True,0
1954,93404.0,1616,False,3,True,2
1962,37859.0,36,True,3,True,0
1958,80995.0,1482,True,1,True,0
1984,16529.0,22,False,1,True,0
1976,55412.0,63,True,2,True,0
1992,48789.0,680,True,0,False,0
1967,56575.0,542,False,2,True,0
1980,25130.0,50,False,1,True,0
1967,35441.0,39,False,2,True,0
1956,71391.0,1043,False,1,True,0
1972,49494.0,385,True,1,True,0
1980,81702.0,1633,True,0,False,0
1980,45889.0,46,True,1,True,0
1977,56628.0,761,True,1,True,1
1950,34026.0,76,False,2,True,0
1974,40049.0,290,False,1,True,0
1988,34176.0,89,True,1,True,0
1981,19419.0,70,False,1,True,0
1960,82504.0,1066,False,0,False,0
1970,81205.0,2009,False,0,False,3
1991,61618.0,1345,True,0,False,0
1956,55284.0,764,True,1,True,0
1963,49980.0,195,True,1,True,0
1980,15072.0,53,False,2,True,0
1974,49166.0,368,True,1,True,0
1954,65324.0,544,False,1,True,0
1957,82347.0,1853,False,0,False,2
1966,30843.0,35,False,2,True,1
1974,46374.0,446,False,1,True,2
1979,60474.0,1180,True,1,True,0
1973,38576.0,41,False,1,True,0
1985,55357.0,727,False,2,True,0
1966,37758.0,40,False,2,True,0
1989,85710.0,1062,False,0,False,1
1969,23228.0,40,False,1,True,0
1969,44602.0,292,False,2,True,0
1987,7500.0,15,False,0,False,0
1989,38683.0,341,False,1,True,0
1975,49514.0,369,True,1,True,0
1973,57906.0,401,False,1,True,0
1966,43456.0,393,True,1,True,0
1986,19485.0,10,True,2,True,0
1978,53172.0,486,False,1,True,0
1979,30545.0,69,False,1,True,0
1983,70123.0,1727,False,0,False,2
1959,62450.0,995,True,1,True,1
1976,21675.0,45,False,1,True,0
1981,42395.0,182,True,2,True,0
1978,61346.0,989,False,1,True,0
1953,80812.0,1677,False,0,False,3
1971,42835.0,595,True,2,True,0
1983,39922.0,156,False,1,True,0
1956,86424.0,1226,True,0,False,0
1978,17117.0,128,False,1,True,0
1972,24762.0,86,True,1,True,1
1975,35797.0,68,False,1,True,0
1975,36627.0,16,True,2,True,0
1981,51111.0,55,False,2,True,0
1972,86857.0,2114,True,0,False,0
1970,82072.0,2018,False,0,False,0
1953,46231.0,263,True,3,True,0
1959,42243.0,55,False,2,True,0
1962,51195.0,564,False,2,True,0
1978,68092.0,1281,True,0,False,0
1973,31814.0,83,False,1,True,1
1965,51390.0,353,True,2,True,0
1983,76630.0,1003,False,0,False,0
1991,26868.0,14,True,1,True,0
1943,48948.0,902,True,0,False,1
1972,55260.0,1139,True,1,True,0
1956,64090.0,797,False,1,True,0
1958,78331.0,1638,True,1,True,0
1974,37087.0,401,False,1,True,0
1986,21846.0,84,True,1,True,0
1958,81320.0,928,False,0,False,0
1970,54137.0,203,True,1,True,0
1967,66825.0,858,False,0,False,0
1973,57100.0,409,False,0,False,0
1969,58917.0,282,False,3,True,0
1977,85072.0,1423,True,0,False,0
1961,86429.0,1449,True,0,False,1
1971,45684.0,28,True,1,True,0
1974,47889.0,67,False,1,True,0
1986,45921.0,199,False,0,False,0
1966,78420.0,1453,True,0,False,0
1992,75114.0,1253,False,0,False,0
1963,52278.0,1198,True,1,True,0
1972,35641.0,178,False,1,True,0
1994,95529.0,1990,True,0,False,1
1954,62820.0,976,False,0,False,0
1960,73113.0,1001,False,0,False,0
1982,84169.0,1919,False,0,False,2
1954,42607.0,350,True,1,True,0
1954,74637.0,1650,True,0,False,1
1955,46015.0,46,False,2,True,2
1993,72354.0,1228,True,0,False,0
1969,39858.0,95,True,1,True,0
1948,34469.0,62,False,2,True,0
1986,83033.0,1761,False,1,True,1
1979,24401.0,467,False,0,False,0
1978,77583.0,1149,False,0,False,1
1982,74116.0,2052,True,0,False,1
1993,74293.0,1127,True,0,False,0
1976,68397.0,1416,False,1,True,0
1974,79632.0,1113,False,0,False,0
1989,46107.0,125,True,1,True,0
1951,64950.0,966,True,1,True,1
1989,25443.0,32,False,1,True,0
1952,75127.0,833,True,0,False,0
1971,32892.0,46,False,1,True,0
1971,71796.0,960,False,0,False,0
1970,67536.0,1829,False,1,True,1
1971,55239.0,779,True,1,True,0
1975,60554.0,811,True,1,True,0
1952,64831.0,1120,True,2,True,0
1962,56067.0,725,False,1,True,0
1983,82025.0,1187,True,0,False,1
1953,94384.0,2302,False,0,False,3
1986,14906.0,66,True,0,False,0
1987,51563.0,1250,False,0,False,2
1982,57937.0,683,False,1,True,0
1979,68274.0,305,True,2,True,0
1977,39771.0,50,False,1,True,0
1975,67893.0,995,True,1,True,0
1979,27922.0,41,False,1,True,0
1976,52190.0,77,False,2,True,1
1973,44051.0,171,True,2,True,0
1971,42767.0,131,True,2,True,0
1976,46106.0,54,False,2,True,0
1976,16927.0,53,False,2,True,0
1965,59754.0,475,False,1,True,0
1952,53700.0,694,True,1,True,0
1973,59041.0,96,False,2,True,0
1957,54237.0,361,True,1,True,0
1967,70647.0,1079,True,1,True,0
1962,52597.0,578,True,1,True,0
1969,41021.0,64,False,1,True,0
1975,40233.0,149,False,1,True,0
1980,50183.0,231,False,2,True,0
1959,54753.0,728,False,1,True,0
1973,92955.0,1778,False,0,False,2
1973,33471.0,93,False,1,True,0
1974,34596.0,23,False,1,True,0
1980,44010.0,662,False,1,True,0
1988,84219.0,1198,False,0,False,0
1968,40706.0,81,False,3,True,0
1988,15716.0,92,False,1,True,0
1959,59052.0,491,True,1,True,0
1971,80573.0,1564,False,0,False,0
1962,83715.0,926,False,0,False,0
1959,82576.0,1910,False,0,False,1
1965,56962.0,411,False,3,True,0
1952,35704.0,94,False,2,True,0
1954,53103.0,1085,False,1,True,1
1960,46779.0,23,True,2,True,0
1965,4861.0,6,True,0,False,0
1979,33462.0,54,True,1,True,0
1978,63693.0,1150,True,1,True,0
1950,80763.0,1415,False,0,False,2
1974,65352.0,405,False,1,True,0
1978,82170.0,1908,False,0,False,0
1969,75759.0,2486,False,0,False,3
1976,79689.0,1315,True,0,False,0
1956,35340.0,45,True,2,True,0
1954,85683.0,1789,True,0,False,4
1972,24884.0,19,False,1,True,0
1981,42021.0,573,False,1,True,1
1989,64449.0,805,True,1,True,0
1954,64587.0,108,True,2,True,0
1995,34824.0,23,True,0,False,0
1978,75437.0,1493,False,0,False,1
1957,26091.0,89,False,2,True,0
1973,52845.0,936,False,1,True,1
1956,46086.0,343,True,1,True,0
1956,78028.0,528,True,1,True,2
1987,95169.0,1901,True,0,False,2
1981,56337.0,724,False,2,True,2
1987,22434.0,58,False,1,True,0
1954,36930.0,297,False,1,True,0
1954,36130.0,488,True,1,True,1
1953,65569.0,859,False,1,True,0
1952,83844.0,1574,False,0,False,1
1968,19514.0,69,False,2,True,1
1963,36736.0,17,True,2,True,0
1979,77568.0,2194,False,1,True,3
1976,49187.0,116,False,1,True,0
1978,30168.0,279,True,1,True,0
1968,34053.0,103,False,1,True,0
1971,38196.0,44,False,2,True,0
1951,59412.0,406,False,0,False,0
1965,70924.0,1363,False,0,False,1
1969,54165.0,236,False,0,False,0
1973,32300.0,39,False,1,True,0
1976,20180.0,137,True,0,False,0
1973,34961.0,79,False,1,True,0
1974,28440.0,63,False,1,True,0
1953,64504.0,1314,False,3,True,0
1966,33564.0,71,False,1,True,0
1978,17345.0,58,False,1,True,0
1967,56320.0,702,False,1,True,0
1978,28647.0,94,True,1,True,1
1987,15038.0,80,True,1,True,0
1958,32173.0,22,True,1,True,0
1964,68316.0,1211,False,1,True,0
1971,74538.0,1461,False,0,False,1
1971,91700.0,1968,True,0,False,0
1969,68695.0,1091,False,0,False,0
1977,31056.0,55,False,1,True,0
1973,79593.0,1366,False,0,False,1
1980,28071.0,313,True,0,False,0
1958,37334.0,62,False,2,True,0
1972,46423.0,92,True,2,True,0
1971,37126.0,72,False,1,True,1
1953,47703.0,655,False,1,True,0
1959,61180.0,704,False,1,True,1
1954,38998.0,54,False,2,True,0
1962,76081.0,1033,False,0,False,1
1986,34728.0,36,False,1,True,0
1965,33168.0,122,True,1,True,0
1966,33585.0,122,False,1,True,0
1960,77037.0,1123,False,1,True,0
1984,35196.0,497,False,1,True,0
1966,44529.0,691,False,1,True,1
1965,70924.0,1363,False,0,False,1
1966,28764.0,12,False,2,True,1
1949,69098.0,2440,False,0,False,0
1970,25959.0,56,True,2,True,0
1983,27100.0,37,False,1,True,0
1985,70596.0,968,True,0,False,0
1974,42557.0,270,False,1,True,0
1951,53312.0,278,False,0,False,0
1952,72228.0,1250,True,0,False,0
1987,67605.0,938,False,0,False,0
1949,62845.0,1178,False,2,True,1
1958,65196.0,1155,False,2,True,1
1987,42000.0,653,True,0,False,0
1973,35860.0,49,True,2,True,1
1964,65526.0,506,False,1,True,0
1961,16860.0,38,False,2,True,0
1992,83528.0,1650,True,0,False,2
1965,64176.0,1826,True,1,True,0
1956,22304.0,18,True,0,False,0
1978,67023.0,906,False,0,False,0
1971,32892.0,46,False,1,True,0
1966,70713.0,1477,False,1,True,0
1955,59925.0,766,False,1,True,0
1953,39722.0,47,False,1,True,0
1958,46610.0,467,False,0,False,0
1961,88347.0,2116,False,0,False,1
1981,87171.0,1298,False,0,False,2
1976,26907.0,22,False,2,True,0
1968,50014.0,396,True,1,True,0
1978,41014.0,20,False,1,True,0
1965,66294.0,967,True,0,False,0
1971,36715.0,357,False,1,True,0
1956,79456.0,1401,False,0,False,0
1982,40479.0,15,False,1,True,0
1970,75345.0,2087,True,0,False,1
1977,54233.0,981,False,1,True,0
1970,24163.0,17,True,2,True,0
1958,84460.0,523,False,0,False,4
1983,43776.0,23,False,1,True,0
1958,71691.0,1192,True,0,False,0
1973,85844.0,1958,False,0,False,1
1974,39190.0,133,True,1,True,0
1959,71367.0,777,False,0,False,0
1972,38578.0,73,True,2,True,0
1965,57236.0,121,False,2,True,0
1979,61825.0,424,True,1,True,0
1958,79803.0,868,True,1,True,0
1986,80910.0,756,True,0,False,0
1982,27590.0,12,False,1,True,0
1979,56775.0,937,False,1,True,0
1975,83829.0,1862,True,0,False,3
1979,54210.0,367,False,1,True,0
1986,38508.0,443,False,1,True,0
1970,53187.0,267,False,1,True,0
1972,30023.0,61,False,1,True,0
1960,76045.0,1323,True,0,False,1
1952,50870.0,63,False,1,True,0
1970,15315.0,64,False,0,False,0
1974,65463.0,562,False,1,True,1
1965,66480.0,312,False,2,True,0
1954,76773.0,1156,True,0,False,0
1983,81698.0,1104,True,0,False,1
1973,54466.0,16,True,2,True,0
1960,98777.0,2008,True,0,False,1
1984,16269.0,44,True,1,True,0
1971,71819.0,1574,False,1,True,2
1983,33569.0,63,False,1,True,1
1983,36262.0,426,False,0,False,1
1966,22634.0,96,False,0,False,0
1978,47025.0,635,False,1,True,0
1968,70566.0,757,True,1,True,0
1979,31605.0,125,False,1,True,0
1973,52034.0,332,True,2,True,0
1979,48526.0,135,True,1,True,0
1954,46734.0,330,False,1,True,0
1962,39552.0,384,True,2,True,0
1966,86358.0,1722,True,2,True,0
1977,46931.0,78,False,3,True,0
1985,16581.0,24,True,0,False,0
1952,63998.0,1168,True,0,False,0
1951,67381.0,957,False,1,True,1
1967,25930.0,15,True,2,True,0
1978,42693.0,57,False,1,True,0
1976,85606.0,1956,False,1,True,1
1985,72903.0,2013,True,0,False,3
1974,49669.0,326,False,1,True,0
1968,36778.0,77,False,2,True,0
1962,85696.0,1313,True,0,False,0
1989,10979.0,30,True,0,False,0
1961,49678.0,315,False,1,True,0
1953,56129.0,660,False,1,True,0
1989,37155.0,74,False,1,True,0
1978,21282.0,46,True,1,True,0
1962,33419.0,86,True,1,True,0
1945,63285.0,1103,True,0,False,0
1974,21255.0,61,False,1,True,0
1981,42162.0,145,False,1,True,1
1956,54450.0,684,False,2,True,0
1954,57744.0,411,False,1,True,0
1986,26576.0,27,True,1,True,1
1943,57513.0,1060,True,0,False,0
1964,68142.0,1459,False,1,True,0
1979,7500.0,18,False,1,True,0
1974,83145.0,1833,False,0,False,1
1960,54197.0,237,False,1,True,0
1963,23091.0,48,True,2,True,0
1976,46049.0,515,False,2,True,0
1974,56715.0,1020,False,0,False,0
1961,79410.0,1370,False,0,False,0
1951,57304.0,1026,False,1,True,0
1965,44375.0,301,False,1,True,0
1956,54450.0,684,False,2,True,0
1965,59594.0,499,False,1,True,1
1994,80685.0,1004,False,0,False,0
1974,40344.0,218,False,1,True,0
1972,62710.0,606,False,1,True,0
1968,48985.0,75,False,1,True,0
1968,35322.0,106,False,3,True,0
1948,77142.0,990,False,0,False,0
1969,81657.0,1097,True,0,False,0
1996,14421.0,16,False,0,False,1
1974,20130.0,34,False,0,False,0
1990,74214.0,1711,False,0,False,0
1957,66726.0,438,False,2,True,1
1979,23724.0,75,False,1,True,0
1960,47353.0,225,False,1,True,0
1952,33444.0,18,False,2,True,0
1981,54386.0,470,False,1,True,0
1981,28510.0,91,True,2,True,0
1991,90638.0,2525,True,0,False,1
1950,48070.0,504,False,1,True,0
1957,43140.0,235,False,1,True,0
1961,54959.0,1232,True,1,True,1
1958,15056.0,88,True,2,True,0
1971,26954.0,17,True,1,True,0
1985,22327.0,24,True,1,True,0
1965,44393.0,60,False,2,True,0
1952,62000.0,1020,True,1,True,1
1962,31497.0,155,False,1,True,0
1974,45894.0,51,False,2,True,0
1970,78579.0,1812,True,0,False,0
1969,67369.0,1461,True,1,True,2
1960,58401.0,96,True,1,True,0
1952,62307.0,160,True,1,True,0
1969,43641.0,139,False,2,True,0
1968,63841.0,908,True,1,True,0
1965,46891.0,183,False,1,True,0
1969,70091.0,1161,False,1,True,1
1972,78075.0,988,False,0,False,0
1961,59184.0,1072,True,1,True,0
1977,54809.0,174,False,2,True,0
1959,58113.0,758,False,1,True,0
1958,51412.0,195,False,1,True,0
1979,15287.0,31,True,1,True,1
1957,66636.0,1084,False,0,False,0
1956,50965.0,685,False,1,True,1
1965,84618.0,1672,False,0,False,1
1990,18351.0,43,False,0,False,0
1957,40451.0,49,False,2,True,1
1965,36317.0,133,False,1,True,0
1957,42213.0,363,False,1,True,1
1955,65748.0,545,False,1,True,0
1972,77044.0,1065,False,1,True,1
1969,74918.0,2047,False,0,False,1
1972,56721.0,296,False,2,True,0
1975,42160.0,140,True,2,True,0
1965,61559.0,530,True,1,True,0
1963,33629.0,152,False,2,True,0
1991,68682.0,1598,False,0,False,0
1963,34377.0,114,True,1,True,0
1986,8940.0,101,True,1,True,0
1973,26228.0,25,False,1,True,0
1957,77297.0,789,True,0,False,1
1981,40211.0,87,False,2,True,1
1958,33438.0,90,True,2,True,0
1959,75032.0,1215,False,1,True,0
1955,61284.0,811,True,0,False,1
1986,22518.0,61,False,1,True,1
1975,54730.0,405,False,1,True,0
1955,38452.0,72,False,2,True,0
1971,44421.0,189,True,2,True,0
1986,38197.0,40,False,1,True,0
1978,41986.0,63,True,1,True,0
1983,28427.0,52,False,1,True,0
1976,37395.0,39,False,1,True,0
1971,64722.0,805,False,1,True,0
1956,55249.0,130,False,1,True,0
1972,84906.0,1631,False,0,False,3
1989,28691.0,34,False,1,True,0
1952,44213.0,152,True,2,True,0
1984,25707.0,21,True,1,True,0
1967,59062.0,71,False,3,True,0
1962,76624.0,899,True,1,True,1
1947,66000.0,711,False,0,False,0
1978,27683.0,351,False,1,True,0
1992,7500.0,119,True,1,True,0
1968,40521.0,21,False,2,True,0
1973,20427.0,10,False,1,True,0
1975,65106.0,973,False,1,True,1
1965,69969.0,1536,False,0,False,2
1952,67433.0,992,False,2,True,1
1967,77766.0,1529,False,1,True,1
1972,74716.0,860,False,1,True,0
1963,68118.0,928,True,1,True,0
1970,55158.0,418,False,2,True,0
1955,62972.0,587,False,1,True,0
1975,74190.0,641,False,1,True,0
1976,39356.0,23,False,2,True,1
1969,76653.0,2279,False,0,False,2
1973,35860.0,49,True,2,True,1
1983,90687.0,1779,True,0,False,1
1982,73450.0,1804,False,0,False,2
1960,31454.0,48,False,2,True,0
1952,47139.0,83,True,2,True,0
1975,83829.0,1862,True,0,False,3
1963,53378.0,793,False,2,True,0
1970,19656.0,84,False,1,True,0
1948,45579.0,183,False,1,True,0
1958,85485.0,1383,True,0,False,0
1944,55956.0,999,False,0,False,1
1963,64191.0,825,True,1,True,0
1972,38808.0,246,True,1,True,1
1966,57183.0,610,False,2,True,0
1968,23748.0,76,True,1,True,0
1971,66303.0,1286,False,1,True,1
1975,37368.0,30,False,1,True,1
1964,40800.0,99,False,3,True,0
1978,71847.0,1192,True,0,False,1
1975,46149.0,362,False,1,True,0
1983,78687.0,2130,False,0,False,1
1971,49118.0,1229,True,0,False,2
1957,37633.0,38,False,2,True,0
1951,39767.0,485,False,0,False,0
1951,26997.0,434,False,0,False,0
1970,33986.0,44,True,1,True,0
1972,57091.0,496,False,1,True,1
1969,46831.0,78,False,2,True,0
1972,83151.0,2346,False,0,False,3
1971,52531.0,794,False,0,False,0
1956,15759.0,17,False,0,False,0
1971,22804.0,26,True,1,True,0
1973,43050.0,76,False,1,True,0
1977,42997.0,15,True,2,True,0
1963,48918.0,62,True,2,True,0
1954,60033.0,198,False,1,True,0
1978,34043.0,49,False,1,True,0
1966,57811.0,802,False,1,True,1
1946,78569.0,1736,False,0,False,1
1978,7500.0,57,True,2,True,0
1971,157733.0,59,False,1,True,0
1953,94384.0,2302,False,0,False,3
1985,23148.0,37,False,0,False,0
1970,44267.0,310,True,2,True,0
1979,71626.0,1305,False,0,False,1
1966,60894.0,832,False,1,True,0
1976,50200.0,401,False,2,True,0
1965,81051.0,1501,False,0,False,2
1982,65169.0,1189,False,0,False,4
1972,59868.0,1194,False,1,True,0
1960,65695.0,656,False,1,True,0
1956,64857.0,1540,True,0,False,0
1965,45143.0,311,False,1,True,0
1955,74805.0,820,False,1,True,0
1989,59060.0,274,False,1,True,0
1962,27238.0,57,True,2,True,0
1965,47009.0,448,False,1,True,0
1973,46094.0,44,False,2,True,0
1972,40321.0,102,False,2,True,0
1984,37235.0,61,False,1,True,0
1960,81843.0,1643,False,0,False,0
1958,46692.0,397,False,1,True,0
1968,77382.0,1121,False,1,True,1
1977,37774.0,473,True,2,True,1
1974,18393.0,50,False,1,True,0
1962,72828.0,1678,False,1,True,0
1982,24711.0,58,False,0,False,0
1975,45503.0,170,False,1,True,0
1982,6560.0,373,True,0,False,0
1945,71604.0,1196,False,0,False,1
1979,27244.0,101,False,1,True,0
1969,48752.0,316,False,2,True,0
1962,71434.0,1400,False,1,True,2
1948,90842.0,1424,True,0,False,0
1978,88097.0,844,False,1,True,3
1975,51948.0,311,False,1,True,0
1982,71853.0,1149,False,0,False,0
1983,35876.0,129,False,0,False,0
1952,40049.0,32,True,1,True,0
1982,39660.0,299,True,1,True,0
1962,50127.0,320,False,1,True,1
1977,43263.0,441,False,1,True,0
1949,62845.0,1178,False,2,True,1
1990,18929.0,85,False,0,False,0
1982,24367.0,24,True,1,True,0
1975,33249.0,112,True,1,True,0
1959,26887.0,30,False,1,True,0
1983,50150.0,410,False,0,False,0
1976,62061.0,800,False,1,True,1
1962,85696.0,1313,True,0,False,0
1956,76542.0,1483,False,0,False,0
1993,70515.0,1258,True,0,False,0
1987,18227.0,28,False,1,True,0
1965,69139.0,227,False,1,True,0
1982,69109.0,1555,False,0,False,1
1962,69627.0,861,True,1,True,0
1978,38136.0,103,False,1,True,1
1946,62159.0,634,True,0,False,0
1963,80695.0,1918,True,0,False,0
1971,33316.0,131,True,2,True,0
1968,58554.0,586,False,2,True,0
1992,17256.0,62,False,1,True,1
1974,53034.0,447,True,2,True,0
1950,52203.0,939,False,0,False,0
1977,59601.0,797,True,1,True,1
1958,75154.0,1143,True,1,True,0
1976,47025.0,415,True,1,True,0
1973,37971.0,30,False,1,True,0
1968,41335.0,187,True,1,True,0
1958,67267.0,251,False,1,True,0
1975,57338.0,237,True,1,True,0
1960,50523.0,91,False,2,True,0
1965,35791.0,35,True,3,True,0
1960,50611.0,493,True,1,True,1
1969,56242.0,971,False,1,True,0
1960,48904.0,371,True,1,True,0
1975,56243.0,396,True,3,True,0
1985,21355.0,68,False,1,True,1
1971,57420.0,322,False,1,True,1
1970,51381.5,317,False,1,True,0
1955,46390.0,222,True,1,True,0
1956,54342.0,177,False,2,True,0
1958,51381.5,45,False,2,True,0
1964,51381.5,21,True,2,True,0
1973,20895.0,45,False,1,True,0
1948,92344.0,1899,False,0,False,2
1972,51381.5,42,False,1,True,0
1976,26907.0,22,False,2,True,0
1980,44964.0,41,False,2,True,0
1979,75507.0,1440,False,0,False,0
1972,53761.0,325,False,2,True,0
1973,22682.0,95,False,1,True,0
1972,38887.0,42,False,1,True,0
1975,41658.0,72,True,2,True,0
1972,29791.0,20,False,1,True,0
1956,63915.0,789,False,2,True,0
1974,39996.0,15,True,2,True,0
1972,26759.0,59,True,1,True,0
1968,63841.0,908,True,1,True,0
1969,51039.0,417,False,2,True,0
1961,60544.0,289,False,2,True,0
1972,65685.0,769,False,1,True,0
1953,37716.0,188,False,1,True,0
1957,36864.0,354,True,1,True,0
1970,44511.0,727,False,1,True,0
1967,36947.0,146,False,2,True,0
1951,47352.0,319,False,1,True,0
1953,67087.0,794,False,1,True,0
1950,57045.0,454,False,1,True,0
1953,36957.0,152,True,2,True,0
1977,69389.0,797,False,1,True,0
1972,80134.0,1690,False,1,True,3
1969,43142.0,20,False,2,True,0
1944,80589.0,1428,False,0,False,1
1990,34412.0,209,True,1,True,0
1979,57537.0,545,True,1,True,0
1966,22634.0,96,False,0,False,0
1948,51315.0,222,False,0,False,0
1972,36026.0,61,False,3,True,0
1973,24639.0,44,False,2,True,0
1972,34578.0,8,False,3,True,0
1972,65704.0,817,True,0,False,0
1966,63810.0,1371,True,1,True,1
1969,54132.0,42,False,1,True,0
1959,18690.0,60,False,0,False,0
1970,28164.0,78,False,1,True,0
1974,34596.0,23,False,1,True,0
1972,43269.0,19,False,1,True,0
1958,38741.0,61,True,2,True,0
1972,31907.0,449,True,0,False,0
1983,27100.0,37,False,1,True,0
1973,31163.0,38,True,1,True,0
1985,92533.0,1131,False,0,False,2
1973,34853.0,34,True,2,True,0
1967,70844.0,294,True,2,True,0
1979,31086.0,48,False,2,True,1
1961,60544.0,289,False,2,True,0
1986,20491.0,30,False,0,False,0
1964,42523.0,125,False,0,False,0
1983,39922.0,156,False,1,True,0
1952,33402.0,70,False,2,True,0
1949,36408.0,22,False,2,True,0
1979,21645.0,65,False,1,True,0
1948,78427.0,1930,True,0,False,1
1946,82657.0,2283,False,0,False,2
1958,51876.0,310,False,0,False,0
1971,78041.0,1319,False,0,False,0
1957,52852.0,879,False,1,True,1
1982,70038.0,1244,False,0,False,0
1973,69401.0,690,False,1,True,0
1972,46053.0,209,False,1,True,0
1965,77343.0,1134,False,0,False,0
1953,73892.0,1507,True,0,False,0
1967,40304.0,57,True,1,True,0
1965,32727.0,529,False,0,False,0
1969,68695.0,1091,False,0,False,0
1971,43300.0,180,True,1,True,0
1972,26290.0,77,False,2,True,0
1970,93790.0,2349,True,0,False,3
1974,38410.0,534,False,0,False,0
1950,64866.0,556,True,1,True,1
1959,57957.0,637,False,1,True,0
1955,46015.0,46,False,2,True,2
1978,16531.0,44,False,1,True,0
1986,28072.0,47,False,1,True,0
1963,49476.0,795,True,1,True,0
1953,50725.0,586,False,1,True,0
1952,83844.0,1574,False,0,False,1
1950,41145.0,13,False,2,True,0
1970,67419.0,1471,False,1,True,0
1970,23162.0,65,False,2,True,0
1977,34380.0,175,False,1,True,0
1966,34704.0,40,True,1,True,0
1969,94871.0,1078,False,2,True,2
1958,65148.0,1115,False,1,True,0
1954,39898.0,134,False,1,True,0
1956,64857.0,1540,True,0,False,0
1970,59892.0,87,False,1,True,0
1987,41020.0,217,True,0,False,0
1961,57072.0,1034,False,1,True,1
1979,60474.0,1180,True,1,True,0
1960,62807.0,819,False,1,True,0
1981,19414.0,32,False,1,True,0
1980,19107.0,46,False,1,True,0
1976,75484.0,1159,False,1,True,0
1976,70379.0,860,True,1,True,0
1970,79419.0,1631,False,0,False,0
1946,64014.0,444,False,3,True,1
1955,76998.0,1910,False,1,True,1
1972,49854.0,380,False,1,True,0
1971,60585.0,736,False,2,True,0
1950,42873.0,269,True,2,True,0
1988,87679.0,2524,False,0,False,3
1978,57867.0,612,False,1,True,0
1990,35765.0,75,False,1,True,0
1959,65492.0,1045,False,0,False,0
1977,32952.0,55,True,1,True,0
1969,53374.0,1064,False,1,True,1
1959,71706.0,1443,False,1,True,0
1988,68487.0,1366,False,0,False,0
1975,53253.0,436,False,2,True,0
1973,31163.0,38,True,1,True,0
1977,42014.0,436,False,1,True,0
1973,54108.0,747,False,2,True,0
1955,49667.0,1396,True,0,False,1
1974,63206.0,928,False,0,False,1
1972,57136.0,642,False,2,True,0
1975,46772.0,1048,False,1,True,1
1971,78931.0,943,False,0,False,0
1958,53977.0,907,False,1,True,0
1988,84219.0,1198,False,0,False,0
1975,46098.0,120,True,2,True,0
1965,73538.0,1658,False,1,True,0
1986,79529.0,1638,False,0,False,0
1977,20981.0,73,False,0,False,0
1980,51766.0,275,True,1,True,0
1962,55759.0,854,False,1,True,0
1978,33039.0,78,False,1,True,0
1972,37787.0,106,False,1,True,0
1970,27242.0,106,True,1,True,0
1983,87188.0,1923,True,0,False,0
1971,69930.0,1662,False,0,False,0
1976,37697.0,84,True,1,True,0
1973,37401.0,48,False,1,True,0
1973,3502.0,5,True,1,True,0
1976,58597.0,733,False,2,True,0
1948,82032.0,1234,True,0,False,0
1958,28087.0,112,False,2,True,0
1987,74004.0,1658,True,0,False,2
1960,19740.0,55,False,1,True,0
1975,57036.0,1513,False,1,True,1
1958,53083.0,271,False,2,True,1
